time X Y Z RX RY RZ
151.3 -0.4206 0.3314 0.4868 -1.464 -1.11 0.175
151.627 -0.4211 0.3307 0.4863 -1.464 -1.11 0.175
151.955 -0.4216 0.33 0.4858 -1.464 -1.11 0.175
152.28 -0.4221 0.3293 0.4853 -1.464 -1.11 0.175
152.609 -0.4226 0.3286 0.4848 -1.464 -1.11 0.175
152.95 -0.4231 0.3279 0.4843 -1.464 -1.11 0.175
153.276 -0.4236 0.3272 0.4838 -1.464 -1.11 0.175
153.602 -0.4241 0.3265 0.4833 -1.464 -1.11 0.175
153.931 -0.4246 0.3258 0.4828 -1.464 -1.11 0.175
154.271 -0.4251 0.3251 0.4823 -1.464 -1.11 0.175
154.598 -0.4256 0.3244 0.4818 -1.464 -1.11 0.175
154.921 -0.4261 0.3237 0.4813 -1.464 -1.11 0.175
155.262 -0.4266 0.323 0.4808 -1.464 -1.11 0.175
155.588 -0.4271 0.3223 0.4803 -1.464 -1.11 0.175
155.916 -0.4276 0.3216 0.4798 -1.464 -1.11 0.175
156.244 -0.4281 0.3209 0.4793 -1.464 -1.11 0.175
156.582 -0.4286 0.3202 0.4788 -1.464 -1.11 0.175
156.908 -0.4291 0.3195 0.4783 -1.464 -1.11 0.175
157.25 -0.4296 0.3188 0.4778 -1.464 -1.11 0.175
157.575 -0.4301 0.3181 0.4773 -1.464 -1.11 0.175
157.902 -0.4306 0.3174 0.4768 -1.464 -1.11 0.175
158.241 -0.4311 0.3167 0.4763 -1.464 -1.11 0.175
158.584 -0.4316 0.316 0.4758 -1.464 -1.11 0.175
158.923 -0.4321 0.3153 0.4753 -1.464 -1.11 0.175
159.264 -0.4326 0.3146 0.4748 -1.464 -1.11 0.175
159.605 -0.4331 0.3139 0.4743 -1.464 -1.11 0.175
159.931 -0.4336 0.3132 0.4738 -1.464 -1.11 0.175
160.269 -0.4341 0.3125 0.4733 -1.464 -1.11 0.175
160.596 -0.4346 0.3118 0.4728 -1.464 -1.11 0.175
160.925 -0.4351 0.3111 0.4723 -1.464 -1.11 0.175
161.265 -0.4356 0.3104 0.4718 -1.464 -1.11 0.175
161.591 -0.4361 0.3097 0.4713 -1.464 -1.11 0.175
161.917 -0.4366 0.309 0.4708 -1.464 -1.11 0.175
162.256 -0.4371 0.3083 0.4703 -1.464 -1.11 0.175
162.596 -0.4376 0.3076 0.4698 -1.464 -1.11 0.175
162.921 -0.4381 0.3069 0.4693 -1.464 -1.11 0.175
163.247 -0.4386 0.3062 0.4688 -1.464 -1.11 0.175
163.575 -0.4391 0.3055 0.4683 -1.464 -1.11 0.175
163.807 -0.4396 0.3053 0.4691 -1.464 -1.11 0.175
164.135 -0.4391 0.306 0.4696 -1.464 -1.11 0.175
164.474 -0.4386 0.3067 0.4701 -1.464 -1.11 0.175
164.801 -0.4381 0.3074 0.4706 -1.464 -1.11 0.175
165.128 -0.4376 0.3081 0.4711 -1.464 -1.11 0.175
165.453 -0.4371 0.3088 0.4716 -1.464 -1.11 0.175
165.792 -0.4366 0.3095 0.4721 -1.464 -1.11 0.175
166.119 -0.4361 0.3102 0.4726 -1.464 -1.11 0.175
166.459 -0.4356 0.3109 0.4731 -1.464 -1.11 0.175
166.786 -0.4351 0.3116 0.4736 -1.464 -1.11 0.175
167.111 -0.4346 0.3123 0.4741 -1.464 -1.11 0.175
167.437 -0.4341 0.313 0.4746 -1.464 -1.11 0.175
167.762 -0.4336 0.3137 0.4751 -1.464 -1.11 0.175
168.089 -0.4331 0.3144 0.4756 -1.464 -1.11 0.175
168.417 -0.4326 0.3151 0.4761 -1.464 -1.11 0.175
168.742 -0.4321 0.3158 0.4766 -1.464 -1.11 0.175
169.067 -0.4316 0.3165 0.4771 -1.464 -1.11 0.175
169.395 -0.4311 0.3172 0.4776 -1.464 -1.11 0.175
169.721 -0.4306 0.3179 0.4781 -1.464 -1.11 0.175
170.048 -0.4301 0.3186 0.4786 -1.464 -1.11 0.175
170.373 -0.4296 0.3193 0.4791 -1.464 -1.11 0.175
170.699 -0.4291 0.32 0.4796 -1.464 -1.11 0.175
171.025 -0.4286 0.3207 0.4801 -1.464 -1.11 0.175
171.352 -0.4281 0.3214 0.4806 -1.464 -1.11 0.175
171.693 -0.4276 0.3221 0.4811 -1.464 -1.11 0.175
172.02 -0.4271 0.3228 0.4816 -1.464 -1.11 0.175
172.36 -0.4266 0.3235 0.4821 -1.464 -1.11 0.175
172.686 -0.4261 0.3242 0.4826 -1.464 -1.11 0.175
173.012 -0.4256 0.3249 0.4831 -1.464 -1.11 0.175
173.337 -0.4251 0.3256 0.4836 -1.464 -1.11 0.175
173.664 -0.4246 0.3263 0.4841 -1.464 -1.11 0.175
173.99 -0.4241 0.327 0.4846 -1.464 -1.11 0.175
174.315 -0.4236 0.3277 0.4851 -1.464 -1.11 0.175
174.655 -0.4231 0.3284 0.4856 -1.464 -1.11 0.175
174.982 -0.4226 0.3291 0.4861 -1.464 -1.11 0.175
175.306 -0.4221 0.3298 0.4866 -1.464 -1.11 0.175
175.635 -0.4216 0.3305 0.4871 -1.464 -1.11 0.175
175.961 -0.4211 0.3312 0.4876 -1.464 -1.11 0.175
176.287 -0.4206 0.3319 0.4881 -1.464 -1.11 0.175
176.613 -0.4201 0.3326 0.4886 -1.464 -1.11 0.175
176.939 -0.4196 0.3333 0.4891 -1.464 -1.11 0.175
177.278 -0.4191 0.334 0.4896 -1.464 -1.11 0.175
177.618 -0.4186 0.3347 0.4901 -1.464 -1.11 0.175
177.944 -0.4181 0.3354 0.4906 -1.464 -1.11 0.175
178.272 -0.4176 0.3361 0.4911 -1.464 -1.11 0.175
178.599 -0.4171 0.3368 0.4916 -1.464 -1.11 0.175
178.925 -0.4166 0.3375 0.4921 -1.464 -1.11 0.175
179.252 -0.4161 0.3382 0.4926 -1.464 -1.11 0.175
179.592 -0.4156 0.3389 0.4931 -1.464 -1.11 0.175
179.918 -0.4151 0.3396 0.4936 -1.464 -1.11 0.175
180.258 -0.4146 0.3403 0.4941 -1.464 -1.11 0.175
180.598 -0.4141 0.341 0.4946 -1.464 -1.11 0.175
180.921 -0.4136 0.3417 0.4951 -1.464 -1.11 0.175
181.25 -0.4131 0.3424 0.4956 -1.464 -1.11 0.175
181.577 -0.4126 0.3431 0.4961 -1.464 -1.11 0.175
181.904 -0.4121 0.3438 0.4966 -1.464 -1.11 0.175
182.23 -0.4116 0.3445 0.4971 -1.464 -1.11 0.175
182.557 -0.4111 0.3452 0.4976 -1.464 -1.11 0.175
182.885 -0.4106 0.3459 0.4981 -1.464 -1.11 0.175
183.212 -0.4101 0.3466 0.4986 -1.464 -1.11 0.175
183.538 -0.4096 0.3473 0.4991 -1.464 -1.11 0.175
183.865 -0.4091 0.348 0.4996 -1.464 -1.11 0.175
184.192 -0.4086 0.3487 0.5001 -1.464 -1.11 0.175
184.516 -0.4081 0.3494 0.5006 -1.464 -1.11 0.175
184.843 -0.4076 0.3501 0.5011 -1.464 -1.11 0.175
185.182 -0.4071 0.3508 0.5016 -1.464 -1.11 0.175
185.509 -0.4066 0.3515 0.5021 -1.464 -1.11 0.175
185.835 -0.4061 0.3522 0.5026 -1.464 -1.11 0.175
186.161 -0.4056 0.3529 0.5031 -1.464 -1.11 0.175
186.486 -0.4051 0.3536 0.5036 -1.464 -1.11 0.175
186.812 -0.4046 0.3543 0.5041 -1.464 -1.11 0.175
187.14 -0.4041 0.355 0.5046 -1.464 -1.11 0.175
187.481 -0.4036 0.3557 0.5051 -1.464 -1.11 0.175
187.808 -0.4031 0.3564 0.5056 -1.464 -1.11 0.175
188.136 -0.4026 0.3571 0.5061 -1.464 -1.11 0.175
188.478 -0.4021 0.3578 0.5066 -1.464 -1.11 0.175
188.817 -0.4016 0.3585 0.5071 -1.464 -1.11 0.175
189.144 -0.4011 0.3592 0.5076 -1.464 -1.11 0.175
189.485 -0.4006 0.3599 0.5081 -1.464 -1.11 0.175
189.825 -0.4001 0.3606 0.5086 -1.464 -1.11 0.175
190.15 -0.3996 0.3613 0.5091 -1.464 -1.11 0.175
190.476 -0.3991 0.362 0.5096 -1.464 -1.11 0.175
190.803 -0.3986 0.3627 0.5101 -1.464 -1.11 0.175
191.13 -0.3981 0.3634 0.5106 -1.464 -1.11 0.175
191.459 -0.3976 0.3641 0.5111 -1.464 -1.11 0.175
191.785 -0.3971 0.3648 0.5116 -1.464 -1.11 0.175
192.114 -0.3966 0.3655 0.5121 -1.464 -1.11 0.175
192.453 -0.3961 0.3662 0.5126 -1.464 -1.11 0.175
192.78 -0.3956 0.3669 0.5131 -1.464 -1.11 0.175
193.107 -0.3951 0.3676 0.5136 -1.464 -1.11 0.175
193.435 -0.3946 0.3683 0.5141 -1.464 -1.11 0.175
193.764 -0.3941 0.369 0.5146 -1.464 -1.11 0.175
194.09 -0.3936 0.3697 0.5151 -1.464 -1.11 0.175
194.428 -0.3931 0.3704 0.5156 -1.464 -1.11 0.175
194.754 -0.3926 0.3711 0.5161 -1.464 -1.11 0.175
195.081 -0.3921 0.3718 0.5166 -1.464 -1.11 0.175
195.408 -0.3916 0.3725 0.5171 -1.464 -1.11 0.175
195.747 -0.3911 0.3732 0.5176 -1.464 -1.11 0.175
196.073 -0.3906 0.3739 0.5181 -1.464 -1.11 0.175
196.399 -0.3901 0.3746 0.5186 -1.464 -1.11 0.175
196.632 -0.3906 0.3744 0.5194 -1.464 -1.11 0.175
196.97 -0.3911 0.3737 0.5189 -1.464 -1.11 0.175
197.297 -0.3916 0.373 0.5184 -1.464 -1.11 0.175
197.623 -0.3921 0.3723 0.5179 -1.464 -1.11 0.175
197.951 -0.3926 0.3716 0.5174 -1.464 -1.11 0.175
198.277 -0.3931 0.3709 0.5169 -1.464 -1.11 0.175
198.605 -0.3936 0.3702 0.5164 -1.464 -1.11 0.175
198.931 -0.3941 0.3695 0.5159 -1.464 -1.11 0.175
199.257 -0.3946 0.3688 0.5154 -1.464 -1.11 0.175
199.581 -0.3951 0.3681 0.5149 -1.464 -1.11 0.175
199.908 -0.3956 0.3674 0.5144 -1.464 -1.11 0.175
200.235 -0.3961 0.3667 0.5139 -1.464 -1.11 0.175
200.561 -0.3966 0.366 0.5134 -1.464 -1.11 0.175
200.889 -0.3971 0.3653 0.5129 -1.464 -1.11 0.175
201.216 -0.3976 0.3646 0.5124 -1.464 -1.11 0.175
201.543 -0.3981 0.3639 0.5119 -1.464 -1.11 0.175
201.87 -0.3986 0.3632 0.5114 -1.464 -1.11 0.175
202.21 -0.3991 0.3625 0.5109 -1.464 -1.11 0.175
202.534 -0.3996 0.3618 0.5104 -1.464 -1.11 0.175
202.86 -0.4001 0.3611 0.5099 -1.464 -1.11 0.175
203.186 -0.4006 0.3604 0.5094 -1.464 -1.11 0.175
203.513 -0.4011 0.3597 0.5089 -1.464 -1.11 0.175
203.84 -0.4016 0.359 0.5084 -1.464 -1.11 0.175
204.18 -0.4021 0.3583 0.5079 -1.464 -1.11 0.175
204.505 -0.4026 0.3576 0.5074 -1.464 -1.11 0.175
204.831 -0.4031 0.3569 0.5069 -1.464 -1.11 0.175
205.158 -0.4036 0.3562 0.5064 -1.464 -1.11 0.175
205.483 -0.4041 0.3555 0.5059 -1.464 -1.11 0.175
205.808 -0.4046 0.3548 0.5054 -1.464 -1.11 0.175
206.136 -0.4051 0.3541 0.5049 -1.464 -1.11 0.175
206.475 -0.4056 0.3534 0.5044 -1.464 -1.11 0.175
206.8 -0.4061 0.3527 0.5039 -1.464 -1.11 0.175
207.128 -0.4066 0.352 0.5034 -1.464 -1.11 0.175
207.454 -0.4071 0.3513 0.5029 -1.464 -1.11 0.175
207.782 -0.4076 0.3506 0.5024 -1.464 -1.11 0.175
208.107 -0.4081 0.3499 0.5019 -1.464 -1.11 0.175
208.435 -0.4086 0.3492 0.5014 -1.464 -1.11 0.175
208.761 -0.4091 0.3485 0.5009 -1.464 -1.11 0.175
209.087 -0.4096 0.3478 0.5004 -1.464 -1.11 0.175
209.414 -0.4101 0.3471 0.4999 -1.464 -1.11 0.175
209.739 -0.4106 0.3464 0.4994 -1.464 -1.11 0.175
210.079 -0.4111 0.3457 0.4989 -1.464 -1.11 0.175
210.405 -0.4116 0.345 0.4984 -1.464 -1.11 0.175
210.732 -0.4121 0.3443 0.4979 -1.464 -1.11 0.175
211.059 -0.4126 0.3436 0.4974 -1.464 -1.11 0.175
211.387 -0.4131 0.3429 0.4969 -1.464 -1.11 0.175
211.713 -0.4136 0.3422 0.4964 -1.464 -1.11 0.175
212.037 -0.4141 0.3415 0.4959 -1.464 -1.11 0.175
212.362 -0.4146 0.3408 0.4954 -1.464 -1.11 0.175
212.686 -0.4151 0.3401 0.4949 -1.464 -1.11 0.175
213.013 -0.4156 0.3394 0.4944 -1.464 -1.11 0.175
213.338 -0.4161 0.3387 0.4939 -1.464 -1.11 0.175
213.664 -0.4166 0.338 0.4934 -1.464 -1.11 0.175
213.99 -0.4171 0.3373 0.4929 -1.464 -1.11 0.175
214.33 -0.4176 0.3366 0.4924 -1.464 -1.11 0.175
214.654 -0.4181 0.3359 0.4919 -1.464 -1.11 0.175
214.981 -0.4186 0.3352 0.4914 -1.464 -1.11 0.175
215.308 -0.4191 0.3345 0.4909 -1.464 -1.11 0.175
215.633 -0.4196 0.3338 0.4904 -1.464 -1.11 0.175
215.959 -0.4201 0.3331 0.4899 -1.464 -1.11 0.175
216.283 -0.4206 0.3324 0.4894 -1.464 -1.11 0.175
216.61 -0.4211 0.3317 0.4889 -1.464 -1.11 0.175
216.95 -0.4216 0.331 0.4884 -1.464 -1.11 0.175
217.276 -0.4221 0.3303 0.4879 -1.464 -1.11 0.175
217.604 -0.4226 0.3296 0.4874 -1.464 -1.11 0.175
217.93 -0.4231 0.3289 0.4869 -1.464 -1.11 0.175
218.256 -0.4236 0.3282 0.4864 -1.464 -1.11 0.175
218.583 -0.4241 0.3275 0.4859 -1.464 -1.11 0.175
218.922 -0.4246 0.3268 0.4854 -1.464 -1.11 0.175
219.248 -0.4251 0.3261 0.4849 -1.464 -1.11 0.175
219.576 -0.4256 0.3254 0.4844 -1.464 -1.11 0.175
219.901 -0.4261 0.3247 0.4839 -1.464 -1.11 0.175
220.228 -0.4266 0.324 0.4834 -1.464 -1.11 0.175
220.554 -0.4271 0.3233 0.4829 -1.464 -1.11 0.175
220.881 -0.4276 0.3226 0.4824 -1.464 -1.11 0.175
221.207 -0.4281 0.3219 0.4819 -1.464 -1.11 0.175
221.534 -0.4286 0.3212 0.4814 -1.464 -1.11 0.175
221.859 -0.4291 0.3205 0.4809 -1.464 -1.11 0.175
222.187 -0.4296 0.3198 0.4804 -1.464 -1.11 0.175
222.513 -0.4301 0.3191 0.4799 -1.464 -1.11 0.175
222.842 -0.4306 0.3184 0.4794 -1.464 -1.11 0.175
223.168 -0.4311 0.3177 0.4789 -1.464 -1.11 0.175
223.495 -0.4316 0.317 0.4784 -1.464 -1.11 0.175
223.824 -0.4321 0.3163 0.4779 -1.464 -1.11 0.175
224.15 -0.4326 0.3156 0.4774 -1.464 -1.11 0.175
224.489 -0.4331 0.3149 0.4769 -1.464 -1.11 0.175
224.828 -0.4336 0.3142 0.4764 -1.464 -1.11 0.175
225.156 -0.4341 0.3135 0.4759 -1.464 -1.11 0.175
225.48 -0.4346 0.3128 0.4754 -1.464 -1.11 0.175
225.808 -0.4351 0.3121 0.4749 -1.464 -1.11 0.175
226.134 -0.4356 0.3114 0.4744 -1.464 -1.11 0.175
226.474 -0.4361 0.3107 0.4739 -1.464 -1.11 0.175
226.816 -0.4366 0.31 0.4734 -1.464 -1.11 0.175
227.142 -0.4371 0.3093 0.4729 -1.464 -1.11 0.175
227.466 -0.4376 0.3086 0.4724 -1.464 -1.11 0.175
227.795 -0.4381 0.3079 0.4719 -1.464 -1.11 0.175
228.122 -0.4386 0.3072 0.4714 -1.464 -1.11 0.175
228.463 -0.4391 0.3065 0.4709 -1.464 -1.11 0.175
228.802 -0.4396 0.3058 0.4704 -1.464 -1.11 0.175
229.128 -0.4401 0.3051 0.4699 -1.464 -1.11 0.175
229.361 -0.4406 0.3049 0.4707 -1.464 -1.11 0.175
229.689 -0.4401 0.3056 0.4712 -1.464 -1.11 0.175
230.015 -0.4396 0.3063 0.4717 -1.464 -1.11 0.175
230.341 -0.4391 0.307 0.4722 -1.464 -1.11 0.175
230.669 -0.4386 0.3077 0.4727 -1.464 -1.11 0.175
230.995 -0.4381 0.3084 0.4732 -1.464 -1.11 0.175
231.32 -0.4376 0.3091 0.4737 -1.464 -1.11 0.175
231.66 -0.4371 0.3098 0.4742 -1.464 -1.11 0.175
231.999 -0.4366 0.3105 0.4747 -1.464 -1.11 0.175
232.325 -0.4361 0.3112 0.4752 -1.464 -1.11 0.175
232.651 -0.4356 0.3119 0.4757 -1.464 -1.11 0.175
232.978 -0.4351 0.3126 0.4762 -1.464 -1.11 0.175
233.303 -0.4346 0.3133 0.4767 -1.464 -1.11 0.175
233.643 -0.4341 0.314 0.4772 -1.464 -1.11 0.175
233.968 -0.4336 0.3147 0.4777 -1.464 -1.11 0.175
234.294 -0.4331 0.3154 0.4782 -1.464 -1.11 0.175
234.619 -0.4326 0.3161 0.4787 -1.464 -1.11 0.175
234.947 -0.4321 0.3168 0.4792 -1.464 -1.11 0.175
235.274 -0.4316 0.3175 0.4797 -1.464 -1.11 0.175
235.601 -0.4311 0.3182 0.4802 -1.464 -1.11 0.175
235.927 -0.4306 0.3189 0.4807 -1.464 -1.11 0.175
236.252 -0.4301 0.3196 0.4812 -1.464 -1.11 0.175
236.578 -0.4296 0.3203 0.4817 -1.464 -1.11 0.175
236.904 -0.4291 0.321 0.4822 -1.464 -1.11 0.175
237.231 -0.4286 0.3217 0.4827 -1.464 -1.11 0.175
237.555 -0.4281 0.3224 0.4832 -1.464 -1.11 0.175
237.881 -0.4276 0.3231 0.4837 -1.464 -1.11 0.175
238.206 -0.4271 0.3238 0.4842 -1.464 -1.11 0.175
238.533 -0.4266 0.3245 0.4847 -1.464 -1.11 0.175
238.859 -0.4261 0.3252 0.4852 -1.464 -1.11 0.175
239.186 -0.4256 0.3259 0.4857 -1.464 -1.11 0.175
239.512 -0.4251 0.3266 0.4862 -1.464 -1.11 0.175
239.837 -0.4246 0.3273 0.4867 -1.464 -1.11 0.175
240.166 -0.4241 0.328 0.4872 -1.464 -1.11 0.175
240.49 -0.4236 0.3287 0.4877 -1.464 -1.11 0.175
240.816 -0.4231 0.3294 0.4882 -1.464 -1.11 0.175
241.156 -0.4226 0.3301 0.4887 -1.464 -1.11 0.175
241.481 -0.4221 0.3308 0.4892 -1.464 -1.11 0.175
241.808 -0.4216 0.3315 0.4897 -1.464 -1.11 0.175
242.136 -0.4211 0.3322 0.4902 -1.464 -1.11 0.175
242.461 -0.4206 0.3329 0.4907 -1.464 -1.11 0.175
242.802 -0.4201 0.3336 0.4912 -1.464 -1.11 0.175
243.141 -0.4196 0.3343 0.4917 -1.464 -1.11 0.175
243.481 -0.4191 0.335 0.4922 -1.464 -1.11 0.175
243.807 -0.4186 0.3357 0.4927 -1.464 -1.11 0.175
244.133 -0.4181 0.3364 0.4932 -1.464 -1.11 0.175
244.461 -0.4176 0.3371 0.4937 -1.464 -1.11 0.175
244.787 -0.4171 0.3378 0.4942 -1.464 -1.11 0.175
245.111 -0.4166 0.3385 0.4947 -1.464 -1.11 0.175
245.436 -0.4161 0.3392 0.4952 -1.464 -1.11 0.175
245.764 -0.4156 0.3399 0.4957 -1.464 -1.11 0.175
246.091 -0.4151 0.3406 0.4962 -1.464 -1.11 0.175
246.416 -0.4146 0.3413 0.4967 -1.464 -1.11 0.175
246.756 -0.4141 0.342 0.4972 -1.464 -1.11 0.175
247.094 -0.4136 0.3427 0.4977 -1.464 -1.11 0.175
247.421 -0.4131 0.3434 0.4982 -1.464 -1.11 0.175
247.747 -0.4126 0.3441 0.4987 -1.464 -1.11 0.175
248.073 -0.4121 0.3448 0.4992 -1.464 -1.11 0.175
248.415 -0.4116 0.3455 0.4997 -1.464 -1.11 0.175
248.741 -0.4111 0.3462 0.5002 -1.464 -1.11 0.175
249.068 -0.4106 0.3469 0.5007 -1.464 -1.11 0.175
249.394 -0.4101 0.3476 0.5012 -1.464 -1.11 0.175
249.717 -0.4096 0.3483 0.5017 -1.464 -1.11 0.175
250.045 -0.4091 0.349 0.5022 -1.464 -1.11 0.175
250.384 -0.4086 0.3497 0.5027 -1.464 -1.11 0.175
250.711 -0.4081 0.3504 0.5032 -1.464 -1.11 0.175
251.036 -0.4076 0.3511 0.5037 -1.464 -1.11 0.175
251.362 -0.4071 0.3518 0.5042 -1.464 -1.11 0.175
251.688 -0.4066 0.3525 0.5047 -1.464 -1.11 0.175
252.014 -0.4061 0.3532 0.5052 -1.464 -1.11 0.175
252.34 -0.4056 0.3539 0.5057 -1.464 -1.11 0.175
252.666 -0.4051 0.3546 0.5062 -1.464 -1.11 0.175
252.993 -0.4046 0.3553 0.5067 -1.464 -1.11 0.175
253.322 -0.4041 0.356 0.5072 -1.464 -1.11 0.175
253.666 -0.4036 0.3567 0.5077 -1.464 -1.11 0.175
253.993 -0.4031 0.3574 0.5082 -1.464 -1.11 0.175
254.319 -0.4026 0.3581 0.5087 -1.464 -1.11 0.175
254.644 -0.4021 0.3588 0.5092 -1.464 -1.11 0.175
254.968 -0.4016 0.3595 0.5097 -1.464 -1.11 0.175
255.293 -0.4011 0.3602 0.5102 -1.464 -1.11 0.175
255.618 -0.4006 0.3609 0.5107 -1.464 -1.11 0.175
255.957 -0.4001 0.3616 0.5112 -1.464 -1.11 0.175
256.284 -0.3996 0.3623 0.5117 -1.464 -1.11 0.175
256.608 -0.3991 0.363 0.5122 -1.464 -1.11 0.175
256.933 -0.3986 0.3637 0.5127 -1.464 -1.11 0.175
257.26 -0.3981 0.3644 0.5132 -1.464 -1.11 0.175
257.588 -0.3976 0.3651 0.5137 -1.464 -1.11 0.175
257.917 -0.3971 0.3658 0.5142 -1.464 -1.11 0.175
258.241 -0.3966 0.3665 0.5147 -1.464 -1.11 0.175
258.58 -0.3961 0.3672 0.5152 -1.464 -1.11 0.175
258.904 -0.3956 0.3679 0.5157 -1.464 -1.11 0.175
259.234 -0.3951 0.3686 0.5162 -1.464 -1.11 0.175
259.56 -0.3946 0.3693 0.5167 -1.464 -1.11 0.175
259.888 -0.3941 0.37 0.5172 -1.464 -1.11 0.175
260.215 -0.3936 0.3707 0.5177 -1.464 -1.11 0.175
260.556 -0.3931 0.3714 0.5182 -1.464 -1.11 0.175
260.884 -0.3926 0.3721 0.5187 -1.464 -1.11 0.175
261.21 -0.3921 0.3728 0.5192 -1.464 -1.11 0.175
261.551 -0.3916 0.3735 0.5197 -1.464 -1.11 0.175
261.875 -0.3911 0.3742 0.5202 -1.464 -1.11 0.175
262.108 -0.3916 0.374 0.521 -1.464 -1.11 0.175
262.449 -0.3921 0.3733 0.5205 -1.464 -1.11 0.175
262.775 -0.3926 0.3726 0.52 -1.464 -1.11 0.175
263.102 -0.3931 0.3719 0.5195 -1.464 -1.11 0.175
263.429 -0.3936 0.3712 0.519 -1.464 -1.11 0.175
263.753 -0.3941 0.3705 0.5185 -1.464 -1.11 0.175
264.08 -0.3946 0.3698 0.518 -1.464 -1.11 0.175
264.403 -0.3951 0.3691 0.5175 -1.464 -1.11 0.175
264.728 -0.3956 0.3684 0.517 -1.464 -1.11 0.175
265.067 -0.3961 0.3677 0.5165 -1.464 -1.11 0.175
265.392 -0.3966 0.367 0.516 -1.464 -1.11 0.175
265.717 -0.3971 0.3663 0.5155 -1.464 -1.11 0.175
266.044 -0.3976 0.3656 0.515 -1.464 -1.11 0.175
266.371 -0.3981 0.3649 0.5145 -1.464 -1.11 0.175
266.7 -0.3986 0.3642 0.514 -1.464 -1.11 0.175
267.039 -0.3991 0.3635 0.5135 -1.464 -1.11 0.175
267.379 -0.3996 0.3628 0.513 -1.464 -1.11 0.175
267.707 -0.4001 0.3621 0.5125 -1.464 -1.11 0.175
268.033 -0.4006 0.3614 0.512 -1.464 -1.11 0.175
268.361 -0.4011 0.3607 0.5115 -1.464 -1.11 0.175
268.687 -0.4016 0.36 0.511 -1.464 -1.11 0.175
269.013 -0.4021 0.3593 0.5105 -1.464 -1.11 0.175
269.339 -0.4026 0.3586 0.51 -1.464 -1.11 0.175
269.664 -0.4031 0.3579 0.5095 -1.464 -1.11 0.175
269.989 -0.4036 0.3572 0.509 -1.464 -1.11 0.175
270.315 -0.4041 0.3565 0.5085 -1.464 -1.11 0.175
270.64 -0.4046 0.3558 0.508 -1.464 -1.11 0.175
270.966 -0.4051 0.3551 0.5075 -1.464 -1.11 0.175
271.292 -0.4056 0.3544 0.507 -1.464 -1.11 0.175
271.619 -0.4061 0.3537 0.5065 -1.464 -1.11 0.175
271.945 -0.4066 0.353 0.506 -1.464 -1.11 0.175
272.268 -0.4071 0.3523 0.5055 -1.464 -1.11 0.175
272.593 -0.4076 0.3516 0.505 -1.464 -1.11 0.175
272.933 -0.4081 0.3509 0.5045 -1.464 -1.11 0.175
273.262 -0.4086 0.3502 0.504 -1.464 -1.11 0.175
273.587 -0.4091 0.3495 0.5035 -1.464 -1.11 0.175
273.928 -0.4096 0.3488 0.503 -1.464 -1.11 0.175
274.255 -0.4101 0.3481 0.5025 -1.464 -1.11 0.175
274.58 -0.4106 0.3474 0.502 -1.464 -1.11 0.175
274.906 -0.4111 0.3467 0.5015 -1.464 -1.11 0.175
275.231 -0.4116 0.346 0.501 -1.464 -1.11 0.175
275.556 -0.4121 0.3453 0.5005 -1.464 -1.11 0.175
275.883 -0.4126 0.3446 0.5 -1.464 -1.11 0.175
276.209 -0.4131 0.3439 0.4995 -1.464 -1.11 0.175
276.537 -0.4136 0.3432 0.499 -1.464 -1.11 0.175
276.875 -0.4141 0.3425 0.4985 -1.464 -1.11 0.175
277.215 -0.4146 0.3418 0.498 -1.464 -1.11 0.175
277.555 -0.4151 0.3411 0.4975 -1.464 -1.11 0.175
277.88 -0.4156 0.3404 0.497 -1.464 -1.11 0.175
278.206 -0.4161 0.3397 0.4965 -1.464 -1.11 0.175
278.532 -0.4166 0.339 0.496 -1.464 -1.11 0.175
278.858 -0.4171 0.3383 0.4955 -1.464 -1.11 0.175
279.186 -0.4176 0.3376 0.495 -1.464 -1.11 0.175
279.512 -0.4181 0.3369 0.4945 -1.464 -1.11 0.175
279.839 -0.4186 0.3362 0.494 -1.464 -1.11 0.175
280.165 -0.4191 0.3355 0.4935 -1.464 -1.11 0.175
280.507 -0.4196 0.3348 0.493 -1.464 -1.11 0.175
280.834 -0.4201 0.3341 0.4925 -1.464 -1.11 0.175
281.173 -0.4206 0.3334 0.492 -1.464 -1.11 0.175
281.498 -0.4211 0.3327 0.4915 -1.464 -1.11 0.175
281.825 -0.4216 0.332 0.491 -1.464 -1.11 0.175
282.151 -0.4221 0.3313 0.4905 -1.464 -1.11 0.175
282.477 -0.4226 0.3306 0.49 -1.464 -1.11 0.175
282.816 -0.4231 0.3299 0.4895 -1.464 -1.11 0.175
283.14 -0.4236 0.3292 0.489 -1.464 -1.11 0.175
283.466 -0.4241 0.3285 0.4885 -1.464 -1.11 0.175
283.79 -0.4246 0.3278 0.488 -1.464 -1.11 0.175
284.113 -0.4251 0.3271 0.4875 -1.464 -1.11 0.175
284.442 -0.4256 0.3264 0.487 -1.464 -1.11 0.175
284.768 -0.4261 0.3257 0.4865 -1.464 -1.11 0.175
285.095 -0.4266 0.325 0.486 -1.464 -1.11 0.175
285.42 -0.4271 0.3243 0.4855 -1.464 -1.11 0.175
285.745 -0.4276 0.3236 0.485 -1.464 -1.11 0.175
286.085 -0.4281 0.3229 0.4845 -1.464 -1.11 0.175
286.409 -0.4286 0.3222 0.484 -1.464 -1.11 0.175
